Year,Month,Time Period,Survey Sequence,Zone,Atlantic Brant,Canada Goose,Snow Goose,Greater White-fronted Goose,American Black Duck,Mallard,Northern Pintail,American Green-winged Teal,Blue-winged Teal,Gadwall,American Wigeon,Northern Shoveler,Wood Duck,Canvasback,Redhead,Scaup,Ring-necked Duck,Common Merganser,Red-breasted Merganser,Hooded Merganser,Mergansers,Ruddy Duck,White-winged Scoter,Surf Scoter,Black Scoter,Scoters,Bufflehead,Common Goldeneye,Long-tailed Duck,Mute Swan,Tundra Swan,American Coot
1988,January,,61,10,760,40,0,0,518,220,0,0,0,47,0,0,0,520,0,730,0,0,0,0,6,900,0,0,0,0,1163,72,0,0,0,0
1988,January,,61,11,0,445,0,0,728,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,October,,62,1,0,2618,0,0,7,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,October,,62,2,0,80,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,October,,62,3,0,18376,1,0,53,260,0,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,October,,62,4,0,27574,12438,0,90,1221,1400,164,0,0,0,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,October,,62,5,0,18468,33620,0,889,1572,159,3185,0,0,10,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,October,,62,6,0,15109,1905,0,865,453,1625,575,0,55,220,360,104,0,0,2505,0,0,0,0,0,26,0,0,0,36,0,0,0,0,0,0
1988,October,,62,7,0,3464,2000,0,1075,568,210,1995,250,175,205,0,449,0,0,0,0,0,0,0,0,0,0,0,0,918,0,0,0,0,0,0
1988,October,,62,8,0,1520,2520,0,936,100,400,0,0,267,250,50,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
1988,October,,62,9,300,20,0,0,96,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,October,,62,10,0,60,0,0,113,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,October,,62,11,0,33,0,0,527,158,325,65,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,November,,63,1,0,7391,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
1988,November,,63,2,0,20,0,0,6,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,November,,63,3,0,19830,0,0,112,295,10,100,0,0,0,0,0,50,0,200,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0
1988,November,,63,4,0,2405,19000,0,12,489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1988,November,,63,5,0,9133,30260,0,1530,1380,3350,6179,0,34,50,215,0,0,0,0,0,0,0,0,40,0,0,0,0,20,0,0,0,0,0,0
1988,November,,63,6,0,8180,77,0,2324,3190,505,2025,0,375,530,470,2,0,0,200,0,0,0,0,0,0,0,0,0,20,0,0,50,0,250,0
1988,November,,63,7,0,3319,6435,0,2005,610,52,8372,0,183,0,0,475,0,0,210,22,0,0,0,0,0,0,0,0,0,51,0,0,0,80,0
1988,November,,63,8,0,20,15600,0,695,90,400,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,November,,63,9,0,790,0,0,267,196,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0
1988,November,,63,10,50,105,0,0,115,349,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0
1988,November,,63,11,0,70,0,0,474,129,400,30,0,20,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,December,,64,1,0,11887,0,0,459,299,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1988,December,,64,2,0,21,0,0,99,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1988,December,,64,3,0,8100,250,0,177,485,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
1988,December,,64,4,0,3015,10,0,479,808,0,25,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,December,,64,5,0,9436,16466,0,8901,10434,150,322,0,20,0,0,0,1,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,December,,64,6,0,7513,126,0,4864,1430,721,155,0,100,80,0,0,0,0,200,2,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
1988,December,,64,7,0,4350,456,0,2621,651,0,353,0,94,0,50,0,0,0,0,17,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0
1988,December,,64,8,0,1550,3800,0,1038,435,50,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,December,,64,9,545,550,0,0,1050,425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0
1988,December,,64,10,485,370,0,0,559,931,0,0,0,0,0,0,0,435,0,0,0,0,0,0,10,20,0,0,0,0,155,5,0,0,0,0
1988,December,,64,11,0,1400,6000,0,125,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,January,,65,1,0,3630,0,0,630,166,5,0,0,2,0,0,0,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0,0,0,35,0
1989,January,,65,2,0,225,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,110,0
1989,January,,65,3,0,12728,3420,0,261,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,January,,65,4,0,3402,2725,0,156,762,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1989,January,,65,5,0,4471,500,0,3031,4424,900,50,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1989,January,,65,6,0,3592,40,0,1647,437,75,25,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,January,,65,7,0,2909,280,0,1950,200,0,0,0,20,0,0,3,0,0,0,50,0,0,0,20,0,0,0,0,0,0,0,0,0,30,0
1989,January,,65,8,0,975,50,0,520,211,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,January,,65,9,680,290,0,0,767,451,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,112,0,0,0,0,0
1989,January,,65,10,1103,130,0,0,677,707,0,0,0,5,0,0,0,300,0,0,0,0,0,0,0,5,0,0,0,0,123,0,0,0,0,0
1989,January,,65,11,0,1104,600,0,191,270,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,October,,66,1,0,7885,0,0,1537,72,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
1989,October,,66,2,0,360,0,0,320,0,0,0,0,500,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,October,,66,3,0,19254,372,0,115,198,753,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,October,,66,4,0,11806,4475,0,142,287,0,776,0,0,0,450,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,October,,66,5,0,3049,90702,0,1791,1553,8400,9432,0,55,205,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,October,,66,6,0,3535,0,0,2420,669,1450,3630,0,920,1123,362,20,0,0,17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1989,October,,66,7,0,2224,12630,0,2567,2030,1610,15418,0,150,150,50,234,0,0,20,28,0,0,0,0,10,0,0,0,27,0,0,0,0,0,0
1989,October,,66,8,0,200,0,0,323,251,1225,255,0,300,125,0,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0,0
1989,October,,66,9,0,310,0,0,240,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,October,,66,10,0,310,0,0,303,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,October,,66,11,0,260,0,0,905,653,450,430,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,November,,67,1,0,6040,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,November,,67,2,0,155,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,November,,67,3,0,10969,5000,0,22,591,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,November,,67,4,0,1611,400,0,13,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,November,,67,5,0,3825,17470,0,1164,915,2493,3944,0,389,477,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,November,,67,6,0,1090,100,0,2087,547,1850,4172,0,250,360,895,0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
1989,November,,67,7,0,1167,24077,0,1327,622,9110,10157,0,286,104,74,7,0,0,94,272,0,0,0,0,0,0,0,0,1658,0,0,0,1,0,0
1989,November,,67,8,0,680,12000,0,305,105,200,1125,0,220,150,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
1989,November,,67,9,0,1090,0,0,312,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,201,24,0,0,0,0
1989,November,,67,10,513,100,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,380,2,0,0,0,0
1989,November,,67,11,0,553,0,0,169,181,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1989,December,,68,1,0,8475,0,0,145,250,0,0,0,0,0,0,0,0,0,50,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1989,December,,68,2,0,40,0,0,50,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1989,December,,68,3,0,6300,250,0,58,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,December,,68,4,0,3870,21330,0,651,963,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
1989,December,,68,5,0,10076,3366,0,1873,985,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0
1989,December,,68,6,0,4527,150,0,2530,1501,100,160,0,20,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,370,0,0,0,0,3,0
1989,December,,68,7,0,4105,1410,0,4075,730,50,0,0,35,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,16,0,0,0,230,0
1989,December,,68,8,0,1731,110,0,664,288,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0
1989,December,,68,9,10,350,0,0,567,579,0,0,0,0,0,0,0,0,0,126,0,0,0,0,14,50,0,0,0,0,80,5,0,0,0,0
1989,December,,68,10,80,1596,0,0,218,70,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,270,0,0,0,5,127,4,0,0,0,0
1989,December,,68,11,0,0,1355,0,742,490,0,0,0,100,25,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,140,0,0,5,0,0
1990,January,,69,1,0,7358,0,0,3548,1517,0,0,0,0,0,0,0,0,0,70,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
1990,January,,69,2,0,925,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
1990,January,,69,3,0,16511,0,0,75,207,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0
1990,January,,69,4,0,2066,4500,0,186,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,January,,69,5,0,5191,19600,0,2005,2458,50,40,0,0,0,0,0,10,0,0,0,0,0,0,25,0,0,0,0,0,63,0,0,0,0,0
1990,January,,69,6,0,4700,4050,0,1490,925,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1990,January,,69,7,0,3458,58511,0,2075,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
1990,January,,69,8,0,2570,7070,0,890,346,0,200,0,0,0,0,0,0,0,250,0,0,0,0,1,0,0,0,0,0,28,0,0,0,18,0
1990,January,,69,9,575,525,0,0,361,467,0,0,0,0,0,0,0,900,0,40,0,0,0,0,27,0,0,0,0,0,506,9,0,0,0,0
1990,January,,69,10,1390,1320,0,0,130,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,212,0,0,0,0,174,3,0,0,0,0
1990,January,,69,11,0,325,30,0,568,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,October,,70,1,0,2685,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,October,,70,2,0,140,0,0,95,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,October,,70,3,0,16952,6915,0,502,1522,110,2589,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,October,,70,4,0,6162,12000,0,135,608,20,372,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,October,,70,5,0,3295,13050,0,1446,2006,3740,19501,0,309,510,569,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1990,October,,70,6,0,1070,3053,0,1051,579,3000,11350,120,1302,1800,110,16,0,0,10,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
1990,October,,70,7,3,1102,14230,0,1412,1197,1955,14660,0,521,10,254,36,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0
1990,October,,70,8,0,1200,4000,0,823,10,1100,2700,0,0,50,300,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,8,0,0
1990,October,,70,9,50,525,0,0,66,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1990,October,,70,10,2,20,0,0,52,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,52,0,0,0,0,0
1990,October,,70,11,0,40,0,0,455,135,20,235,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,November,,71,1,0,4054,0,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,November,,71,2,0,400,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,November,,71,3,0,7050,18050,0,146,634,50,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,November,,71,4,0,2450,4000,0,145,1531,0,893,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,November,,71,5,0,5059,27245,0,1646,2848,6990,3735,0,145,385,100,0,0,0,40,250,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1990,November,,71,6,0,2322,1200,0,3099,1744,1210,9870,0,940,452,85,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0
1990,November,,71,7,0,1120,12800,0,2891,1321,3110,7142,0,206,65,40,44,0,0,0,350,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1990,November,,71,8,0,1040,7500,0,468,220,600,2228,0,300,50,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
1990,November,,71,9,0,51,0,0,259,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,236,8,0,0,0,0
1990,November,,71,10,0,150,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,1,0,0,0,0
1990,November,,71,11,0,788,25,0,734,708,300,400,0,100,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1990,December,,72,1,0,9130,0,0,1405,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,December,,72,2,0,620,0,0,52,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,December,,72,3,0,22900,7700,0,1283,1584,0,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,December,,72,4,0,4110,2000,0,1059,1436,60,320,0,0,0,10,25,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,December,,72,5,0,9165,36700,0,2033,2024,850,3662,0,282,50,525,0,20,0,0,0,0,0,0,27,0,0,0,0,0,30,400,0,0,0,0
1990,December,,72,6,0,6846,0,0,3868,2783,1100,4670,0,1885,970,1125,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,300,0
1990,December,,72,7,0,1912,25300,0,3795,3576,3200,5080,0,377,35,56,1,0,0,5,851,0,0,0,8,50,0,0,0,0,5,5,0,0,105,0
1990,December,,72,8,0,1600,17300,0,555,135,20,650,0,630,130,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0
1990,December,,72,9,0,500,0,0,523,370,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0
1990,December,,72,10,120,371,0,0,497,214,0,0,0,0,0,0,0,0,0,0,200,0,0,0,92,0,0,0,0,0,1205,20,0,0,16,0
1990,December,,72,11,0,96,0,0,960,1100,300,0,0,250,300,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0
1991,January,,73,1,0,7534,0,0,20,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1991,January,,73,2,0,160,0,0,81,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
1991,January,,73,3,0,11117,3300,0,219,522,0,30,0,10,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
1991,January,,73,4,0,4707,703,0,374,975,0,50,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1991,January,,73,5,0,7198,3230,0,3571,2270,3200,5690,0,785,460,45,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33,0
1991,January,,73,6,0,2566,0,0,2120,771,25,3400,0,103,172,150,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,55,0
1991,January,,73,7,0,4232,12400,0,3193,1574,12074,15309,0,162,20,15,20,0,0,370,200,0,0,0,10,0,0,0,0,0,0,0,0,0,32,0
1991,January,,73,8,0,700,5000,0,826,541,300,600,0,300,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,January,,73,9,0,570,0,0,511,370,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,300,468,20,0,0,0,0
1991,January,,73,10,300,660,0,0,0,31,205,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,571,25,0,0,0,0
1991,January,,73,11,0,822,1100,0,1335,575,600,110,0,20,10,30,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0
1991,October,,74,1,0,7925,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,October,,74,2,0,350,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,October,,74,3,0,26900,10500,0,500,750,500,8000,0,175,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,October,,74,4,0,6690,13780,0,46,1850,0,400,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,October,,74,5,0,3760,30790,0,2817,2781,3235,8157,0,244,1071,340,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,October,,74,6,0,3420,2570,0,2360,517,1530,5085,0,1205,1326,500,2,1,0,220,0,0,0,0,0,10,0,0,0,25,0,0,0,0,0,0
1991,October,,74,7,0,2449,16450,0,3208,1977,2243,14463,0,847,317,20,167,0,0,0,416,0,0,0,0,150,0,0,0,460,4,0,0,0,0,0
1991,October,,74,8,0,1500,25000,0,500,525,150,3000,0,350,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,October,,74,9,250,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,October,,74,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,October,,74,11,0,450,0,0,1500,500,500,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,November,,75,1,0,3197,0,0,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,November,,75,2,0,22,0,0,125,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,November,,75,3,0,12398,2170,0,372,1259,280,1010,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,November,,75,4,0,9605,11000,0,346,852,150,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1991,November,,75,5,0,5425,31300,0,1939,1033,1007,10044,0,43,0,190,0,0,0,75,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0
1991,November,,75,6,0,1985,2180,0,2275,2194,675,4109,0,115,50,309,0,0,0,0,0,0,0,0,25,125,0,0,0,0,0,0,0,0,50,0
1991,November,,75,7,0,2395,30260,0,2672,1947,165,17994,0,137,178,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1991,November,,75,8,0,1220,9000,0,606,500,170,82,0,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,November,,75,9,15,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,54,0,0,0,0,0
1991,November,,75,10,430,725,0,0,115,68,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,81,0,0,0,20,0,0,0,0,0,0
1991,November,,75,11,350,670,0,0,942,415,670,50,0,25,50,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,December,,76,1,0,4884,0,0,1405,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1991,December,,76,2,0,1195,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
1991,December,,76,3,0,9097,25,0,145,1230,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
1991,December,,76,4,0,4292,15500,0,532,1478,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,December,,76,5,0,9496,29985,0,3543,2675,6200,6635,0,43,30,134,0,200,0,3800,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0
1991,December,,76,6,0,3125,2540,0,1919,1517,200,4760,0,115,400,1100,4,0,0,1500,0,0,0,0,5,50,0,0,0,0,5,0,0,0,0,0
1991,December,,76,7,0,3640,18400,0,1285,870,10061,16219,0,483,55,25,15,0,0,0,40,0,0,0,0,0,0,0,0,0,4,7,0,0,7,0
1991,December,,76,8,0,2585,0,0,589,80,150,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,December,,76,9,0,1470,0,0,1353,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,487,3,0,0,0,0
1991,December,,76,10,1050,300,0,0,235,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,517,9,0,0,0,0
1991,December,,76,11,0,2575,4500,0,1504,558,1900,150,0,150,50,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,30,0,0,0,0,0
1992,January,,77,1,0,6793,0,0,510,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0
1992,January,,77,2,0,621,0,0,185,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0
1992,January,,77,3,0,6247,4750,0,316,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0
1992,January,,77,4,0,6221,13350,0,269,1278,0,0,0,0,0,0,0,400,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1992,January,,77,5,0,10362,8428,0,1482,1665,4760,607,0,146,0,52,0,2850,0,0,0,0,0,0,43,0,0,0,0,0,1,0,0,0,139,0
1992,January,,77,6,0,2781,3200,0,2210,1574,0,0,0,95,91,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1992,January,,77,7,0,2818,14400,0,2016,1618,400,1775,0,230,4,82,20,0,0,300,0,0,0,0,13,0,0,0,0,0,10,0,0,5,0,0
1992,January,,77,8,0,3250,0,0,848,60,0,0,0,2,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1992,January,,77,9,350,780,0,0,569,563,0,0,0,0,0,0,0,50,0,0,0,0,0,0,53,0,0,0,0,10,232,0,0,0,0,0
1992,January,,77,10,70,200,0,0,115,50,0,0,0,0,0,1,0,300,0,0,0,0,0,0,283,0,0,0,0,0,531,87,0,0,0,0
1992,January,,77,11,0,1580,1200,0,422,442,420,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0
1992,October,,78,1,0,2330,70,0,30,15,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,October,,78,2,0,125,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
